Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies102955228,Salvar o fogo,Itamar Vieira Junior,"Junior, Itamar Vieira",,"=""6556924172""","=""9786556924175""",0,4.22,Todavia,Hardcover,320,2023,2023,,2024/09/07,to-read,to-read (#133),to-read,,,,0,0
3291459,O Caderno Rosa de Lori Lamby,Hilda Hilst,"Hilst, Hilda","Millôr Fernandes, Alcir Pécora","=""8525039519""","=""9788525039514""",0,3.96,Editora Globo,Paperback,132,2005,1990,,2021/03/22,to-read,to-read (#72),to-read,,,,0,0
22023062,E o Vento Levou,Margaret Mitchell,"Mitchell, Margaret",Marilene Tombini,"=""8501087300""","=""9788501087300""",0,4.31,Editora Record,Paperback,952,2012,1936,,2021/03/16,to-read,to-read (#71),to-read,,,,0,0
25650037,Criatividade S.A,Ed Catmull,"Catmull, Ed",Amy    Wallace,"=""8532529569""","=""9788532529565""",0,4.22,Rocco,Paperback,320,2014,2014,,2021/03/11,to-read,to-read (#70),to-read,,,,0,0
11705132,Contato,Carl Sagan,"Sagan, Carl",Donaldson M. Garschagen,"=""8535913513""","=""9788535913514""",0,4.15,Companhia de Bolso,Paperback,440,2008,1985,,2021/03/10,to-read,to-read (#69),to-read,,,,0,0
36655084,My Solo Exchange Diary Vol. 1,Kabi Nagata,"Nagata, Kabi",Jocelyne Allen,"=""1626928894""","=""9781626928893""",0,4.18,Seven Seas,Paperback,168,2018,2016,,2021/03/09,to-read,to-read (#67),to-read,,,,0,0
33113683,My Lesbian Experience with Loneliness,Kabi Nagata,"Nagata, Kabi",Jocelyne Allen,"=""1626926034""","=""9781626926035""",5,4.11,Seven Seas Entertainment,Paperback,144,2017,2016,2021/03/09,2020/07/17,2021,2021 (#4),read,,,,1,0
35231592,O Conto da Aia,Margaret Atwood,"Atwood, Margaret",Ana Deiró,"=""8532520669""","=""9788532520661""",5,4.14,Rocco,Paperback,368,2017,1985,2021/03/02,2021/02/28,2021,2021 (#5),read,,,,1,0
42975172,"The Testaments (The Handmaid's Tale, #2)",Margaret Atwood,"Atwood, Margaret",,"=""""","=""""",0,4.19,Nan A. Talese,Hardcover,422,2019,2019,,2021/03/02,to-read,to-read (#66),to-read,,,,0,0
17707709,At Night We Walk in Circles,Daniel Alarcón,"Alarcón, Daniel",,"=""1594631719""","=""9781594631719""",4,3.62,Riverhead Books,Hardcover,384,2013,2013,2021/02/24,2020/05/25,2021,2021 (#3),read,,,,1,0
36557952,Os quatro amores (Clássicos C. S. Lewis),C.S. Lewis,"Lewis, C.S.",Estevan Kirschner,"=""8578601602""","=""""",0,4.17,Thomas Nelson Brasil,Kindle Edition,161,2017,1960,,2021/02/01,to-read,to-read (#65),to-read,,,,0,0
34928122,Artemis,Andy Weir,"Weir, Andy",,"=""0553448129""","=""9780553448122""",4,3.69,Crown,Hardcover,305,2017,2017,2021/01/18,2020/05/13,2021,2021 (#2),read,"Meu primeiro Sci-Fi. Fiz muitas notas devido às curiosidades sobre Mecânica e Física no geral e isso foi o que mais gostei. O ritmo nesse livro é muito rápido e o círculo de personagens é bem conectado. 4 ⭐ porque há muitas piadas desnecessárias (e machistas), principalmente no final, que ultrapassa os limites do ridículo num momento super inapropriado. Personagens até então sérios agindo como adolescentes achei meio tosco e improvável. Além disso, algumas perguntas ficam em aberto no final. Fiquei triste com o cenário futurista do Brasil hahah, fazer o que! Por fim, a sagacidade da Jasmine e a imponência da Ngugi me ganharam. Próximo do autor: Perdido em Marte ",,,1,0
6219656,The Lottery,Shirley Jackson,"Jackson, Shirley",,"=""1563127873""","=""9781563127878""",0,4.05,Perfection Learning,Paperback,30,1990,1948,,2021/01/19,to-read,to-read (#64),to-read,,,,0,0
21939710,O Mundo Assombrado Pelos Demônios,Carl Sagan,"Sagan, Carl",,"=""""","=""""",0,4.29,Companhia de Bolso,,512,1995,1995,,2020/11/29,abandonado-temporariamente,abandonado-temporariamente (#1),abandonado-temporariamente,,,,0,0
34969739,Modern Chess Openings...,Richard Clewin Griffith,"Griffith, Richard Clewin",J. H. White,"=""1298036984""","=""9781298036988""",0,3.67,Scholar's Choice,Paperback,218,2015,,,2021/01/10,to-read,to-read (#63),to-read,,,,0,0
23845119,Por Lugares Incríveis,Jennifer Niven,"Niven, Jennifer",Alexandra Esteche,"=""8565765571""","=""9788565765572""",4,4.12,Seguinte,Paperback,336,2015,2015,2021/01/09,2020/12/11,2021,2021 (#1),read,Nunca foi tão difícil acabar um livro.,,,1,0
25663920,Loving Amy: A Mother's Story,Janis Winehouse,"Winehouse, Janis",,"=""1250078490""","=""9781250078490""",0,4.16,Thomas Dunne Books,Hardcover,304,2016,2014,,2020/12/16,to-read,to-read (#62),to-read,,,,0,0
18482874,Passarinha,Kathryn Erskine,"Erskine, Kathryn",Heloísa Leal,"=""8565859134""","=""9788565859134""",0,4.20,Valentina,Paperback,224,2013,2010,,2020/12/15,to-read,to-read (#61),to-read,,,,0,0
472331,Watchmen,Alan             Moore,"Moore, Alan","Dave Gibbons, John    Higgins","=""0930289234""","=""9780930289232""",0,4.38,DC Comics,Paperback,416,2005,1987,,2020/12/10,"to-read, hqs-e-afins","to-read (#60), hqs-e-afins (#5)",to-read,,,,0,0
12622,Language and Mind,Noam Chomsky,"Chomsky, Noam",,"=""052167493X""","=""9780521674935""",0,3.84,Cambridge University Press,Paperback,206,2006,1968,,2020/12/10,to-read,to-read (#59),to-read,,,,0,0
36213427,A diferença invisível,Julie Dachez,"Dachez, Julie",,"=""8582864094""","=""""",0,4.30,Nemo Editora,Kindle Edition,195,2017,2016,,2020/12/09,to-read,to-read (#58),to-read,,,,0,0
37416796,O Homem de Giz,C.J. Tudor,"Tudor, C.J.",Victor Antunes,"=""9896579938""","=""9789896579937""",4,3.71,Planeta ,Paperback,320,2018,2018,2020/12/06,2020/11/29,,,read,,,,1,0
17349,The Demon-Haunted World: Science as a Candle in the Dark,Carl Sagan,"Sagan, Carl",Ann Druyan,"=""0345409469""","=""9780345409461""",0,4.29,Ballantine Books,Paperback,459,1997,1995,,2020/12/06,to-read,to-read (#57),to-read,,,,0,0
17061,Coraline,Neil Gaiman,"Gaiman, Neil",Dave McKean,"=""0061139378""","=""9780061139376""",0,4.12,William Morrow Paperbacks,Paperback,176,2006,2002,,2020/12/05,to-read,to-read (#56),to-read,,,,0,0
26329,Emotional Intelligence: Why It Can Matter More Than IQ,Daniel Goleman,"Goleman, Daniel",,"=""055380491X""","=""9780553804911""",0,4.05,Bantam,Hardcover,352,2006,1995,,2020/12/04,to-read,to-read (#55),to-read,,,,0,0
33285935,Não há tempo a perder,Amyr Klink,"Klink, Amyr",,"=""8584190465""","=""9788584190461""",0,4.06,Tordesilhas,Paperback,216,2016,2016,,2020/12/03,to-read,to-read (#54),to-read,,,,0,0
23514087,O Paraíso são os Outros,Valter Hugo Mãe,"Mãe, Valter Hugo",Nino Cais,"=""8540507854""","=""9788540507852""",0,4.32,Cosac Naify,Paperback,32,2014,2014,,2020/12/03,to-read,to-read (#53),to-read,,,,0,0
15195,The Complete Maus,Art Spiegelman,"Spiegelman, Art",,"=""0141014083""","=""9780141014081""",5,4.58,Penguin Books,Paperback,296,2003,1980,2018/01/01,2020/12/02,hqs-e-afins,hqs-e-afins (#4),read,,,,1,0
10420795,"MetaMaus: A Look Inside a Modern Classic, Maus",Art Spiegelman,"Spiegelman, Art",,"=""037542394X""","=""9780375423949""",0,4.30,Pantheon,Hardcover,300,2011,2011,,2020/12/02,"to-read, hqs-e-afins","to-read (#52), hqs-e-afins (#3)",to-read,,,,0,0
15719,Marvel 1602,Neil Gaiman,"Gaiman, Neil","Andy Kubert, Richard Isanove, Peter Sanderson, Todd Klein","=""0785123113""","=""9780785123118""",0,3.95,Marvel Enterprises,Paperback,248,2006,2003,,2020/06/23,"to-read, hqs-e-afins","to-read (#4), hqs-e-afins (#2)",to-read,,,,0,0
18310944,The Sandman: Overture,Neil Gaiman,"Gaiman, Neil","J.H. Williams III, Todd Klein, Dave Stewart","=""1401248969""","=""9781401248963""",0,4.04,DC Vertigo,Hardcover,224,2015,2015,,2020/12/02,"to-read, hqs-e-afins","to-read (#51), hqs-e-afins (#1)",to-read,,,,0,0
22098550,Pax (Pax #1),Sara Pennypacker,"Pennypacker, Sara",Jon Klassen,"=""0062377019""","=""9780062377012""",5,3.98,Balzer + Bray,Hardcover,278,2016,2016,2020/11/27,2020/11/09,,,read,"""Dois, mas não dois."" Que história linda. Todos os aspectos foram satisfatórios: escrita concisa e bem estruturada, capítulos curtos, poucos personagens e todos bem desenvolvidos. Um fato que me chamou atenção foi a não humanização dos animais, animais são animais, e a construção deles é diferente do que já vi em qualquer história que os envolve. Final emocionante e aprendizados sobre lealdade, amizade, autoconhecimento e jornadas passados de forma muito sutil. Enfim, 5 ⭐ merecidíssimas.",,,1,0
18624774,De Gados e Homens,Ana Paula Maia,"Maia, Ana Paula",,"=""8501404128""","=""9788501404121""",0,3.97,Record,Paperback,128,2013,2013,,2020/11/22,to-read,to-read (#50),to-read,,,,0,0
10052680,"O Guia do Mochileiro das Galáxias (O Mochileiro das Galáxias, #1)",Douglas Adams,"Adams, Douglas","Paulo Henriques Britto, Carlos Irineu da Costa","=""8599296949""","=""9788599296943""",0,4.23,Sextante,Paperback,160,2010,1979,,2020/11/13,to-read,to-read (#49),to-read,,,,0,0
8691741,O Mandarim,Eça de Queirós,"Queirós, Eça de",,"=""9895547498""","=""9789895547494""",0,3.67,QuidNovi,Paperback,96,2010,1880,,2020/11/08,to-read,to-read (#48),to-read,,,,0,0
18165536,Psicose,Robert Bloch,"Bloch, Robert",Anabela Paiva,"=""8566636155""","=""9788566636154""",2,4.12,DarkSide Books,Paperback,240,2013,1959,2020/11/08,2020/10/27,,,read,,,,1,0
70535,"2001: A Space Odyssey (Space Odyssey, #1)",Arthur C. Clarke,"Clarke, Arthur C.",,"=""""","=""""",0,4.17,Roc,Paperback,297,2000,1968,,2020/11/01,to-read,to-read (#47),to-read,,,,0,0
8855321,Leviathan Wakes,James S.A. Corey,"Corey, James S.A.",,"=""1841499889""","=""9781841499888""",0,4.31,Orbit,Paperback,592,2011,2011,,2020/11/01,to-read,to-read (#46),to-read,,,,0,0
42730613,Brida (Em Portugues do Brasil),Paulo Coelho,"Coelho, Paulo",,"=""8584390693""","=""9788584390694""",0,3.50,Paralela,Paperback,0,2017,1990,,2020/10/31,to-read,to-read (#45),to-read,,,,0,0
23006548,"Assassinato no Expresso do Oriente (Hercule Poirot, #10)",Agatha Christie,"Christie, Agatha",,"=""8520934781""","=""9788520934784""",4,4.20,Nova Fronteira,Hardcover,200,2014,1934,2020/10/27,2020/10/22,,,read,"Narrativa intrigante, só fui ter algum palpite bem pro final. Achei o desenvolvimento dos personagens bem conciso e gostei de alguns elementos como listas de descrição e plantas dos ambientes terem sido incluídos no livro, parece que estou tendo acesso à um arquivo policial ><. Como crítica pontuo alguns esteriótipos e argumentos infudados. No geral, uma leitura interessante, espero ler outros clássicos da rainha.",,,1,0
18254,Oliver Twist,Charles Dickens,"Dickens, Charles",Philip Horne,"=""""","=""""",0,3.88,Penguin Books,Paperback,608,2003,1838,,2020/10/24,to-read,to-read (#44),to-read,,,,0,0
4637750,Ensaio sobre a Lucidez,José Saramago,"Saramago, José",,"=""9722116088""","=""9789722116084""",0,3.85,Editorial Caminho,Paperback,329,2004,2004,,2020/10/21,to-read,to-read (#43),to-read,,,,0,0
54121,Ensaio Sobre a Cegueira,José Saramago,"Saramago, José",,"=""9722110217""","=""9789722110211""",4,4.17,Editorial Caminho,Paperback,310,1998,1995,2020/10/21,2020/09/27,,,read,,,,1,0
6876642,A Morte de Ivan Ilitch,Leo Tolstoy,"Tolstoy, Leo",Adolfo Casais Monteiro,"=""""","=""9789895523665""",0,4.13,Quasi Edições,Mass Market Paperback,92,2008,1886,,2020/10/16,to-read,to-read (#42),to-read,,,,0,0
25758236,A garota no trem,Paula Hawkins,"Hawkins, Paula",Simone Campos,"=""8501104655""","=""9788501104656""",0,3.96,Record,Paperback,378,2015,2015,2016/01/01,2020/10/13,,,read,,,,1,0
50176500,Vozes Negras,Amanda Condasi,"Condasi, Amanda","Flor, Priscila, Isa Souza, María Ferreira, Pétala Souza","=""6580777044""","=""9786580777044""",0,3.82,Se Liga Editorial,Paperback,161,2019,,,2020/10/13,to-read,to-read (#41),to-read,,,,0,0
413177,Beasts of No Nation,Uzodinma Iweala,"Iweala, Uzodinma",,"=""0060798688""","=""9780060798680""",0,3.79,Harper Perennial,Paperback,142,2006,2005,,2020/10/12,to-read,to-read (#40),to-read,,,,0,0
31692720,O cemitério,Stephen         King,"King, Stephen",,"=""""","=""9788581051574""",5,4.07,Suma,eBook Kindle,480,2006,1983,2020/10/09,2020/09/21,,,read,"""— Querido"". Minha nossa!!! Esse foi meu primeiro livro do gênero e minha impressão foi muito boa. Achei a história bastante profunda mesmo nos aspectos que não envolviam o terror/horror, acredito que o que a deixa mais sensível e sombria é o fato de haver crianças envolvidas na trama. 5 ⭐ pela escrita que apesar de muito detalhada não me deixou cansada em nenhum momento e pelo excelente desenvolvimento do enredo. Sobre o final: gostaria que algumas perguntas fossem respondidas, mas deixar em aberto também é interessante, pois é possível divagar sobre as possibilidades.",,,1,0
34090288,Eu Estou Pensando Em Acabar Com Tudo,Iain Reid,"Reid, Iain",,"=""8568432964""","=""9788568432969""",0,3.55,Fabrica 231,Paperback,224,2017,2016,,2020/10/07,to-read,to-read (#39),to-read,,,,0,0
8287644,O Idiota,Fyodor Dostoevsky,"Dostoevsky, Fyodor","Nina Guerra, Filipe Guerra","=""9722327666""","=""9789722327664""",0,4.21,Editorial Presença,Paperback,636,2001,1869,,2020/10/06,to-read,to-read (#38),to-read,,,,0,0
31922986,A Morte É Um Dia Que Vale a Pena Viver,Ana Cláudia Quintana Arantes,"Arantes, Ana Cláudia Quintana",,"=""8544104401""","=""9788544104408""",0,4.22,LeYa,Paperback,192,2016,,,2020/10/03,to-read,to-read (#37),to-read,,,,0,0
224387,A Vindication of the Rights of Woman,Mary Wollstonecraft,"Wollstonecraft, Mary","Miriam Brody, Bebi Fernández","=""0141441259""","=""9780141441252""",0,3.91,Penguin Classics,Paperback,269,2004,1792,,2020/09/27,to-read,to-read (#36),to-read,,,,0,0
35613436,Ecos,Pam Muñoz Ryan,"Ryan, Pam Muñoz",Dalton Caldas,"=""859454040X""","=""9788594540409""",5,4.36,DarkSide Books,Hardcover,368,2017,2015,2020/09/27,2020/09/12,,,read,"""Seu destino ainda não está selado. Até na mais sombria noite uma estrela brilhará, um sino soará, um caminho será revelado."" Com certeza está no top 3 das leituras de 2020.",,,1,0
11192675,O Sol é para todos,Harper Lee,"Lee, Harper",,"=""""","=""""",0,4.26,José Olympio,Paperback,364,2011,1960,,2020/09/26,to-read,to-read (#35),to-read,,,,0,0
26077590,Vigiar e Punir: Nascimento da Prisão,Michel Foucault,"Foucault, Michel",,"=""972441809X""","=""9789724418094""",0,4.23,Edições 70,Kindle Edition,429,2013,1975,,2020/09/26,to-read,to-read (#34),to-read,,,,0,0
26541659,Poliana,Eleanor H. Porter,"Porter, Eleanor H.",Viltaras Alksnėnas,"=""9986024722""","=""9789986024729""",0,4.01,Alma littera,Hardcover,256,2006,1913,,2020/09/21,,,read,,,,1,0
28634,Immortality,Milan Kundera,"Kundera, Milan",Peter Kussi,"=""057114456X""","=""9780571144563""",0,4.14,Faber and Faber,Paperback,400,1998,1990,,2020/09/21,to-read,to-read (#33),to-read,,,,0,0
577515,La Société du Spectacle,Guy Debord,"Debord, Guy",,"=""2070394433""","=""9782070394432""",0,4.02,Folio,Mass Market Paperback,209,1996,1967,,2020/09/20,to-read,to-read (#32),to-read,,,,0,0
6748,A Supposedly Fun Thing I'll Never Do Again:  Essays and Arguments,David Foster Wallace,"Wallace, David Foster",,"=""0316925284""","=""9780316925280""",0,4.15,Back Bay Books,Paperback,353,1998,1996,,2020/09/20,to-read,to-read (#31),to-read,,,,0,0
636223,Ice,Anna Kavan,"Kavan, Anna",,"=""0720612683""","=""9780720612684""",0,3.67,Peter Owen Publishers,Paperback,158,2016,1967,,2020/09/20,to-read,to-read (#30),to-read,,,,0,0
3639113,A Metamorfose,Franz Kafka,"Kafka, Franz",Modesto Carone,"=""""","=""""",4,3.88,Companhia das Letras,Paperback,96,2006,1915,,2020/06/23,,,read,"Um clássico antigo europeu com defeitos típicos. No geral, o melhor é o desenvolvimento dos personagens já que o ambiente permanece o mesmo.",,,1,0
32075671,"The Hate U Give (The Hate U Give, #1)",Angie Thomas,"Thomas, Angie",,"=""""","=""""",5,4.47,Balzer + Bray,Hardcover,454,2017,2017,2020/09/18,2020/08/18,,,read,Sem dúvida uma das leituras mais importantes e necessárias da minha vida.,,,1,0
827,"The Diamond Age: Or, a Young Lady's Illustrated Primer",Neal Stephenson,"Stephenson, Neal",,"=""0553380966""","=""9780553380965""",0,4.16,Spectra,Paperback,499,2000,1995,,2020/09/17,to-read,to-read (#29),to-read,,,,0,0
10281090,As Veias Abertas da América Latina,Eduardo Galeano,"Galeano, Eduardo",,"=""8525420816""","=""9788525420817""",0,4.31,L&PM,Paperback,400,2010,1971,,2020/09/15,to-read,to-read (#28),to-read,,,,0,0
7419732,"Duna (Duna, #1)",Frank Herbert,"Herbert, Frank","Jindřich Smékal, Karel Blažek","=""807214183X""","=""9788072141838""",0,4.28,Baronet,Hardcover,638,1999,1965,,2020/09/15,to-read,to-read (#27),to-read,,,,0,0
39670206,Quem Tem Medo do Feminismo Negro?,Djamila Ribeiro,"Ribeiro, Djamila",,"=""8554511379""","=""""",5,4.42,Companhia das Letras,Kindle Edition,165,2018,2018,2020/09/12,2020/08/26,,,read,"Denuncia o racismo sob diversas perspectivas e espaços. Didático, argumentação infalível, além de destacar a referência a outras autoras. Toda a branquitude (especialmente brasileira) deveria ler.",,,1,0
51049326,Três Mulheres,Lisa Taddeo,"Taddeo, Lisa","Isabel Nunes, Helena Sobral","=""9722364413""","=""9789722364416""",0,3.72,Editorial Presença,Paperback,312,2019,2019,,2020/09/11,to-read,to-read (#26),to-read,,,,0,0
222174,Através do espelho,Jostein Gaarder,"Gaarder, Jostein",Isa Mara Lando,"=""8571647631""","=""9788571647633""",0,3.81,Companhia das Letras,Paperback,144,1998,1993,,2020/09/07,to-read,to-read (#25),to-read,,,,0,0
11337,The Bluest Eye,Toni Morrison,"Morrison, Toni",,"=""""","=""""",0,4.12,Plume,Paperback,216,2005,1970,,2020/09/05,to-read,to-read (#24),to-read,,,,0,0
13079982,Fahrenheit 451,Ray Bradbury,"Bradbury, Ray",,"=""""","=""""",0,3.96,Simon & Schuster,Kindle Edition,194,2011,1953,,2020/09/05,to-read,to-read (#23),to-read,,,,0,0
32156315,Homo Deus: Uma Breve História do Amanhã,Yuval Noah Harari,"Harari, Yuval Noah",Paulo Geiger,"=""8535928197""","=""9788535928198""",5,4.20,Companhia das Letras,Paperback,448,2016,2015,2020/09/02,2020/05/18,,,read,,,,1,0
36546651,"Codename Villanelle (Killing Eve, #1)",Luke Jennings,"Jennings, Luke",,"=""0316512524""","=""9780316512527""",0,3.55,Mulholland Books,Hardcover,220,2018,2017,,2020/08/29,to-read,to-read (#22),to-read,,,,0,0
2658952,Eu Receberia as Piores Notícias dos Seus Lindos Lábios,Marçal Aquino,"Aquino, Marçal",,"=""853590736X""","=""9788535907360""",0,4.24,Companhia das Letras,Paperback,232,2005,2005,,2020/08/29,to-read,to-read (#21),to-read,,,,0,0
13499010,Elogio da Loucura,Erasmus,"Erasmus, Erasmus",Álvaro Ribeiro,"=""""","=""9789896820145""",0,3.84,Público,Paperback,125,2010,1508,,2020/08/28,to-read,to-read (#20),to-read,,,,0,0
15803971,O Livre Arbítrio,Arthur Schopenhauer,"Schopenhauer, Arthur",Lohengrin de Oliveira,"=""850061935X""","=""9788500619359""",0,4.16,Ediouro,Paperback,123,,1839,,2020/08/28,to-read,to-read (#19),to-read,,,,0,0
48560168,Pequeno Manual Antirracista,Djamila Ribeiro,"Ribeiro, Djamila",,"=""8535932879""","=""9788535932874""",5,4.55,Companhia das Letras,Paperback,136,2019,2019,,2020/08/24,,,read,"Djamila extremamente perspicaz, linguagem acessível e o interessante é que as notas e referências são muito relevantes. Uma verdadeira aula! Conclusão: tenho muito o que aprender ainda. ",,,2,0
15796700,Americanah,Chimamanda Ngozi Adichie,"Adichie, Chimamanda Ngozi",Jashar Awan,"=""""","=""""",0,4.32,Alfred A. Knopf,Hardcover,477,2013,2013,,2020/08/26,to-read,to-read (#18),to-read,,,,0,0
179133,Domain-Driven Design: Tackling Complexity in the Heart of Software,Eric Evans,"Evans, Eric",,"=""0321125215""","=""9780321125217""",0,4.15,Addison-Wesley Professional,Hardcover,560,2003,2003,,2020/08/18,to-read,to-read (#17),to-read,,,,0,0
35135772,Refactoring: Improving the Design of Existing Code,Martin Fowler,"Fowler, Martin",,"=""0134757599""","=""9780134757599""",0,4.24,Addison-Wesley Professional,Hardcover,448,2018,1999,,2020/08/18,to-read,to-read (#16),to-read,,,,0,0
3735293,Clean Code: A Handbook of Agile Software Craftsmanship,Robert C. Martin,"Martin, Robert C.",,"=""0132350882""","=""9780132350884""",0,4.37,Pearson,Paperback,464,2008,2007,,2020/08/18,to-read,to-read (#15),to-read,,,,0,0
334227,Vidas secas,Graciliano Ramos,"Ramos, Graciliano",,"=""9500513749""","=""9789500513746""",5,4.22,Record,Paperback,176,2003,1938,2020/08/17,2020/08/11,,,read,Esse livro é uma experiência. Feliz por ter lido mais um nacional!,,,1,0
14942,Mrs. Dalloway,Virginia Woolf,"Woolf, Virginia",Maureen Howard,"=""0151009988""","=""9780151009985""",0,3.79,Houghton Mifflin Harcourt,Hardcover,194,2002,1925,,2020/08/12,to-read,to-read (#14),to-read,,,,0,0
136251,"Harry Potter and the Deathly Hallows (Harry Potter, #7)",J.K. Rowling,"Rowling, J.K.",,"=""""","=""""",5,4.62,Arthur A. Levine Books,Hardcover,759,2007,2007,2020/08/10,2020/07/07,,,read,MIL VEZES LENDÁRIO!,,,1,0
132084,Sisterhood is Powerful: An Anthology of Writings from the Women's Liberation Movement,Robin Morgan,"Morgan, Robin","Judith Ann, Frances M. Beal, Maria Ann Britton, Connie Brown, Rita Mae Brown, Lucinda Cisler, Charlotte Bonny Cohen, Mary Daly, Gene Damon, Roxanne Dunbar, Connie Dvorkin, Alice Embree, Marilyn Lowen Fletcher, Florika, Leah Fritz, Laura Furman, Lindsy Van Gelder, Miriam Gilbert, Carol Glassman, Sheila Smith Hobson, Beverly Jones, Joreen, Florynce Kennedy, Karen Lindsey, Susan Lydon, Pat Mainardi, Kate Millett, Rachel Moon, Zoe Moss, Eleanor Holmes Norton, Susan Pascale, Irene Peslikis, Marge Piercy, Sylvia Plath, Alice de Rivera, Janet Russo, Karen Sacks, Susan Schnall, Diane B. Schulder, Jane Seitz, Natalie Shainess, Martha Shelley, Mary Jane Sherfey, Valerie Solanis, Ellen Strong, Lynn Strongin, Susan Sutheim, Elizabeth Sutherland, Leslie B. Tanner, Jean Tepperman, Enriqueta Longauex y Vasquez, Naomi Weisstein, Jayne West","=""0394705394""","=""9780394705392""",0,4.21,Vintage Books,Paperback,602,1970,1970,,2020/08/02,to-read,to-read (#13),to-read,,,,0,0
13030110,All You Zombies,Robert A. Heinlein,"Heinlein, Robert A.",,"=""""","=""""",0,4.07,The Heinlein Archives,ebook,13,1959,1959,,2020/08/02,to-read,to-read (#12),to-read,,,,0,0
26131898,Comunicação não-violenta: Técnicas para aprimorar relacionamentos pessoais e profissionais,Marshall B. Rosenberg,"Rosenberg, Marshall B.",,"=""8571831416""","=""""",0,4.34,Editora Ágora,Kindle Edition,338,2010,1999,,2020/08/01,to-read,to-read (#11),to-read,,,,0,0
9717,The Unbearable Lightness of Being,Milan Kundera,"Kundera, Milan","Michael Henry Heim, Richmond Hoxie","=""0571224385""","=""9780571224388""",0,4.11,Harper Perennial,Paperback,314,2009,1984,,2020/07/22,to-read,to-read (#10),to-read,,,,0,0
37830765,Ten Arguments for Deleting Your Social Media Accounts Right Now,Jaron Lanier,"Lanier, Jaron",,"=""1847925391""","=""9781847925398""",5,3.58,The Bodley Head Ltd,Hardcover,146,2018,2018,2020/07/19,2020/05/18,,,read,Um Cientista da Computação humanizado com ideias extremamente ousadas e transformadoras.,,,1,0
15802693,Who Owns the Future?,Jaron Lanier,"Lanier, Jaron",,"=""1451654967""","=""9781451654967""",0,3.77,Simon & Schuster,Hardcover,367,2013,2013,,2020/07/19,to-read,to-read (#9),to-read,,,,0,0
13414215,"Humano, demasiado humano",Friedrich Nietzsche,"Nietzsche, Friedrich",,"=""8575567578""","=""9788575567579""",0,4.19,Escala,,303,2007,1878,,2020/07/19,to-read,to-read (#8),to-read,,,,0,0
20665467,"Harry Potter e o Enigma do Príncipe (Harry Potter, #6)",J.K. Rowling,"Rowling, J.K.",Lia Wyler,"=""8532523102""","=""9788532523105""",5,4.58,Rocco,Paperback,510,2005,2005,2020/07/18,2020/07/07,,,read,,,,1,0
4590544,Dalla parte delle bambine,Elena Gianini Belotti,"Belotti, Elena Gianini",,"=""8807809613""","=""9788807809613""",0,4.20,Feltrinelli,Paperback,196,1998,1973,,2020/07/12,to-read,to-read (#7),to-read,,,,0,0
9229801,La cuestión palpitante,Emilia Pardo Bazán,"Bazán, Emilia Pardo",,"=""1149429992""","=""9781149429990""",0,3.58,Nabu Press,Paperback,230,2010,1883,,2020/07/12,to-read,to-read (#6),to-read,,,,0,0
9544382,"A Guerra dos Tronos (As Crônicas de Gelo e Fogo, #1)",George R.R. Martin,"Martin, George R.R.",Jorge Candeias,"=""8562936529""","=""9788562936524""",0,4.44,Leya,Paperback,592,2010,1996,,2020/07/10,to-read,to-read (#5),to-read,,,,0,0
34949056,Da Poesia,Hilda Hilst,"Hilst, Hilda",Victor Heringer,"=""8535928855""","=""9788535928853""",4,4.58,Companhia das Letras,Paperback,616,2017,2017,,2020/06/25,,,read,,,,1,0
173689,"Harry Potter e a Ordem da Fênix (Harry Potter, #5)",J.K. Rowling,"Rowling, J.K.",Lia Wyler,"=""853251622X""","=""9788532516220""",5,4.50,Rocco,Paperback,704,2003,2003,2020/07/01,2020/06/18,,,read,,,,1,0
17212231,"Inferno (Robert Langdon, #4)",Dan       Brown,"Brown, Dan",,"=""0385537859""","=""9780385537858""",5,3.89,Doubleday,Hardcover,463,2013,2013,2020/06/17,2020/06/01,,,read,,,,1,0
36523045,"A Estranha Ordem das Coisas: A Vida, os Sentimentos e as Culturas Humanas",António Damásio,"Damásio, António","Luís Oliveira Santos, João Quina Edições","=""9896443343""","=""9789896443344""",0,3.75,Temas e Debates,Paperback,384,2017,2017,,2020/06/09,to-read,to-read (#3),to-read,,,,0,0
22389957,Guerra y Paz,Leo Tolstoy,"Tolstoy, Leo",,"=""""","=""""",0,4.16,editorial Hansben,Kindle Edition,408,2011,1869,,2020/06/07,to-read,to-read (#2),to-read,,,,0,0
2890781,O Mundo de Sofia,Jostein Gaarder,"Gaarder, Jostein",João Azenha Jr.,"=""8571644756""","=""9788571644755""",5,3.96,Companhia das Letras,Paperback,556,1995,1991,,2019/12/03,,,read,,,,2,0
25098700,O Segundo Sexo: Volume 2 - A Experiência Vivida,Simone de Beauvoir,"Beauvoir, Simone de",Sérgio Milliet,"=""""","=""9789897221941""",0,4.24,Quetzal Editores,Paperback,594,2015,,,2020/06/04,to-read,to-read (#1),to-read,,,,0,0
